<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.23	04:30:00	3303.98	3304.90	3295.95	3304.37	2273	0	7
2025.05.23	04:45:00	3304.37	3305.52	3301.26	3305.23	1742	0	7
2025.05.23	05:00:00	3305.23	3305.37	3297.28	3299.31	1860	0	7
2025.05.23	05:15:00	3299.31	3300.51	3293.94	3294.21	1195	0	7
2025.05.23	05:30:00	3294.21	3298.04	3291.20	3294.05	1913	0	0
2025.05.23	05:45:00	3294.05	3298.25	3291.02	3296.90	1419	0	7
2025.05.23	06:00:00	3296.89	3300.22	3296.54	3299.01	1433	0	7
2025.05.23	06:15:00	3299.01	3300.20	3297.15	3298.36	1168	0	9
2025.05.23	06:30:00	3298.36	3301.67	3298.03	3301.25	960	0	7
2025.05.23	06:45:00	3301.25	3303.43	3299.48	3302.11	1049	0	7
2025.05.23	07:00:00	3302.11	3306.49	3302.01	3305.98	1060	0	7
2025.05.23	07:15:00	3305.98	3313.61	3305.96	3311.94	1565	0	7
2025.05.23	07:30:00	3311.94	3314.68	3311.94	3313.83	1211	0	7
2025.05.23	07:45:00	3313.83	3316.15	3312.93	3313.65	1324	0	7
2025.05.23	08:00:00	3313.65	3318.00	3312.56	3317.91	1121	0	7
2025.05.23	08:15:00	3317.97	3321.98	3316.73	3320.26	1864	0	10
2025.05.23	08:30:00	3320.26	3321.12	3316.50	3317.44	1842	0	9
2025.05.23	08:45:00	3317.84	3325.64	3317.82	3323.81	2000	0	7
2025.05.23	09:00:00	3323.83	3330.27	3323.03	3328.51	2799	0	5
2025.05.23	09:15:00	3328.51	3330.29	3324.49	3325.90	2351	0	5
2025.05.23	09:30:00	3325.95	3328.65	3325.37	3328.55	1947	0	5
2025.05.23	09:45:00	3328.55	3332.02	3328.49	3331.10	2325	0	5
2025.05.23	10:00:00	3331.11	3332.87	3326.74	3330.09	2222	0	0
2025.05.23	10:15:00	3330.11	3332.18	3329.20	3330.88	1759	0	5
2025.05.23	10:30:00	3330.90	3331.70	3328.71	3331.25	1486	0	5
2025.05.23	10:45:00	3331.25	3334.43	3329.21	3329.27	2086	0	5
2025.05.23	11:00:00	3329.19	3329.42	3325.58	3329.13	1972	0	5
2025.05.23	11:15:00	3329.13	3329.42	3322.72	3323.02	1910	0	5
2025.05.23	11:30:00	3323.02	3327.65	3322.66	3325.79	1638	0	5
2025.05.23	11:45:00	3325.79	3327.53	3323.84	3326.43	1603	0	5
2025.05.23	12:00:00	3326.41	3329.37	3324.90	3328.19	1770	0	5
2025.05.23	12:15:00	3328.18	3334.00	3327.84	3332.13	1913	0	5
2025.05.23	12:30:00	3332.14	3333.84	3329.16	3329.63	1789	0	5
2025.05.23	12:45:00	3329.63	3331.27	3327.60	3328.80	1786	0	5
2025.05.23	13:00:00	3328.80	3329.33	3323.57	3326.63	1802	0	5
2025.05.23	13:15:00	3326.64	3328.64	3325.95	3328.04	1561	0	5
2025.05.23	13:30:00	3328.04	3331.60	3326.29	3331.37	1605	0	5
2025.05.23	13:45:00	3331.38	3331.94	3328.37	3328.67	1464	0	5
2025.05.23	14:00:00	3328.66	3329.96	3326.68	3326.88	1380	0	5
2025.05.23	14:15:00	3326.87	3333.64	3325.50	3331.32	2714	0	7
2025.05.23	14:30:00	3331.32	3335.92	3324.44	3334.71	2567	0	6
2025.05.23	14:45:00	3334.62	3349.76	3330.58	3348.05	4439	0	0
2025.05.23	15:00:00	3348.15	3355.44	3344.89	3349.55	4278	0	4
2025.05.23	15:15:00	3349.80	3353.11	3346.00	3347.69	3777	0	0
2025.05.23	15:30:00	3347.74	3360.30	3346.10	3358.16	3784	0	6
2025.05.23	15:45:00	3358.15	3360.28	3350.26	3357.24	3616	0	3
2025.05.23	16:00:00	3356.99	3364.74	3353.80	3355.38	3727	0	5
2025.05.23	16:15:00	3355.38	3358.17	3345.73	3351.05	3549	0	5
2025.05.23	16:30:00	3351.05	3352.54	3337.28	3345.42	4323	0	7
2025.05.23	16:45:00	3345.40	3348.94	3339.84	3340.01	3782	0	0
2025.05.23	17:00:00	3340.02	3348.50	3336.62	3343.92	3731	0	5
2025.05.23	17:15:00	3344.02	3354.24	3343.93	3351.47	3649	0	5
2025.05.23	17:30:00	3351.46	3354.68	3348.48	3353.07	3264	0	5
2025.05.23	17:45:00	3353.06	3359.68	3350.75	3359.31	3070	0	1
2025.05.23	18:00:00	3359.31	3360.04	3354.46	3357.14	3020	0	5
2025.05.23	18:15:00	3357.14	3359.21	3352.15	3358.10	2656	0	5
2025.05.23	18:30:00	3358.13	3359.56	3355.72	3357.33	2247	0	5
2025.05.23	18:45:00	3357.33	3362.46	3357.33	3361.74	2307	0	5
2025.05.23	19:00:00	3361.74	3362.68	3357.26	3360.52	2530	0	7
2025.05.23	19:15:00	3360.52	3361.59	3358.58	3360.43	1899	0	7
2025.05.23	19:30:00	3360.42	3363.28	3360.42	3363.28	2164	0	7
2025.05.23	19:45:00	3363.28	3364.67	3357.55	3359.00	2369	0	8
2025.05.23	20:00:00	3358.99	3360.24	3357.80	3360.09	1660	0	7
2025.05.23	20:15:00	3360.09	3365.80	3356.49	3365.59	2256	0	7
2025.05.23	20:30:00	3365.60	3365.81	3362.90	3363.80	1893	0	7
2025.05.23	20:45:00	3363.82	3364.72	3362.10	3362.76	1836	0	7
2025.05.23	21:00:00	3362.76	3365.78	3361.28	3365.23	1669	0	7
2025.05.23	21:15:00	3365.23	3365.54	3363.93	3365.37	1867	0	7
2025.05.23	21:30:00	3365.37	3365.95	3363.64	3365.07	1567	0	7
2025.05.23	21:45:00	3365.07	3365.13	3361.19	3362.07	1455	0	8
2025.05.23	22:00:00	3362.05	3365.76	3360.52	3364.38	1441	0	7
2025.05.23	22:15:00	3364.38	3365.65	3362.98	3364.22	1245	0	7
2025.05.23	22:30:00	3364.24	3364.30	3359.64	3361.36	1492	0	0
2025.05.23	22:45:00	3361.36	3361.72	3358.30	3360.78	1780	0	9
2025.05.23	23:00:00	3360.78	3361.75	3360.14	3361.51	855	0	7
2025.05.23	23:15:00	3361.51	3361.52	3359.36	3361.10	780	0	7
2025.05.23	23:30:00	3361.10	3361.53	3356.72	3357.63	788	0	8
2025.05.23	23:45:00	3357.64	3360.01	3357.05	3357.90	762	0	41
2025.05.26	01:00:00	3355.33	3356.33	3345.83	3351.40	1778	0	10
2025.05.26	01:15:00	3351.51	3352.13	3341.41	3343.44	1421	0	8
2025.05.26	01:30:00	3343.44	3350.97	3342.93	3349.65	1235	0	8
2025.05.26	01:45:00	3349.65	3351.16	3344.13	3344.29	1084	0	8
2025.05.26	02:00:00	3344.29	3350.72	3344.29	3348.68	643	0	7
2025.05.26	02:15:00	3348.68	3349.04	3345.37	3348.79	730	0	7
2025.05.26	02:30:00	3348.79	3349.23	3345.04	3345.94	625	0	8
2025.05.26	02:45:00	3345.94	3345.99	3341.42	3342.69	1267	0	8
2025.05.26	03:00:00	3342.69	3346.28	3335.38	3336.98	1774	0	8
2025.05.26	03:15:00	3337.03	3338.50	3331.56	3335.59	1497	0	8
2025.05.26	03:30:00	3335.59	3338.78	3333.66	3333.83	1268	0	7
2025.05.26	03:45:00	3333.83	3342.32	3332.80	3341.84	1334	0	7
2025.05.26	04:00:00	3342.08	3344.54	3335.62	3338.44	2333	0	7
2025.05.26	04:15:00	3338.44	3342.75	3336.66	3341.48	1914	0	7
2025.05.26	04:30:00	3341.55	3345.83	3339.52	3345.15	1924	0	7
2025.05.26	04:45:00	3345.15	3347.60	3342.69	3345.03	1737	0	7
2025.05.26	05:00:00	3345.06	3350.60	3343.32	3347.37	1676	0	7
2025.05.26	05:15:00	3347.37	3349.74	3345.98	3348.12	1224	0	7
2025.05.26	05:30:00	3348.12	3355.41	3346.99	3352.89	1807	0	7
2025.05.26	05:45:00	3352.89	3356.81	3347.45	3348.12	1805	0	8
2025.05.26	06:00:00	3348.05	3349.97	3346.19	3348.17	1443	0	7
2025.05.26	06:15:00	3348.17	3348.34	3344.34	3344.96	1370	0	7
2025.05.26	06:30:00	3344.96	3348.83	3344.96	3348.01	1011	0	7
2025.05.26	06:45:00	3348.06	3349.27	3347.45	3347.66	730	0	7
2025.05.26	07:00:00	3347.66	3350.94	3347.32	3348.75	935	0	7
2025.05.26	07:15:00	3348.75	3349.30	3347.33	3348.05	732	0	7
2025.05.26	07:30:00	3348.05	3350.12	3346.34	3349.35	846	0	7
2025.05.26	07:45:00	3349.35	3351.16	3348.87	3349.89	795	0	7
2025.05.26	08:00:00	3349.89	3351.87	3347.68	3348.98	1164	0	1
2025.05.26	08:15:00	3348.98	3349.47	3345.36	3346.00	985	0	7
2025.05.26	08:30:00	3345.95	3348.63	3344.36	3348.58	1314	0	7
2025.05.26	08:45:00	3348.74	3350.22	3346.62	3347.45	1206	0	7
2025.05.26	09:00:00	3347.45	3347.59	3344.97	3346.15	1620	0	5
2025.05.26	09:15:00	3346.15	3346.15	3338.81	3340.11	2095	0	5
2025.05.26	09:30:00	3340.12	3343.93	3338.69	3342.79	1554	0	5
2025.05.26	09:45:00	3342.78	3343.09	3337.17	3337.34	1780	0	5
2025.05.26	10:00:00	3337.32	3338.76	3334.06	3334.60	2069	0	5
2025.05.26	10:15:00	3334.59	3336.09	3332.52	3334.55	1689	0	5
2025.05.26	10:30:00	3334.55	3335.23	3332.12	3334.25	1761	0	5
2025.05.26	10:45:00	3334.25	3337.93	3333.43	3337.39	1713	0	5
2025.05.26	11:00:00	3337.47	3339.73	3333.50	3334.40	1783	0	5
2025.05.26	11:15:00	3334.41	3337.30	3333.53	3336.42	1499	0	5
2025.05.26	11:30:00	3336.42	3336.64	3331.11	3334.32	1474	0	5
2025.05.26	11:45:00	3334.40	3336.35	3332.46	3334.50	1720	0	5
2025.05.26	12:00:00	3334.70	3335.68	3333.60	3333.82	1533	0	5
2025.05.26	12:15:00	3333.82	3336.32	3323.70	3327.13	2403	0	0
2025.05.26	12:30:00	3327.13	3329.60	3324.90	3328.80	1666	0	1
2025.05.26	12:45:00	3328.80	3329.69	3326.85	3328.77	1019	0	5
2025.05.26	13:00:00	3328.77	3333.14	3328.77	3332.07	1245	0	5
2025.05.26	13:15:00	3332.12	3333.70	3331.12	3331.28	1026	0	5
2025.05.26	13:30:00	3331.28	3331.73	3329.36	3329.58	827	0	5
2025.05.26	13:45:00	3329.58	3331.94	3329.38	3331.57	756	0	5
2025.05.26	14:00:00	3331.57	3332.92	3330.60	3331.57	806	0	6
2025.05.26	14:15:00	3331.57	3332.26	3330.86	3331.65	659	0	5
2025.05.26	14:30:00	3331.65	3331.65	3329.22	3330.76	744	0	5
2025.05.26	14:45:00	3330.76	3334.47	3330.59	3333.22	760	0	5
2025.05.26	15:00:00	3333.22	3335.05	3332.71	3334.06	1082	0	6
2025.05.26	15:15:00	3334.06	3334.34	3326.53	3326.84	1511	0	5
2025.05.26	15:30:00	3326.94	3334.24	3326.44	3334.04	1649	0	6
2025.05.26	15:45:00	3334.04	3334.95	3331.96	3334.35	1253	0	5
2025.05.26	16:00:00	3334.35	3336.88	3331.52	3334.17	1896	0	5
2025.05.26	16:15:00	3334.17	3338.59	3333.75	3338.09	1824	0	5
2025.05.26	16:30:00	3338.07	3338.60	3334.68	3335.15	1609	0	5
2025.05.26	16:45:00	3335.15	3339.02	3334.74	3338.41	1642	0	5
2025.05.26	17:00:00	3338.41	3341.77	3337.02	3338.85	2016	0	5
2025.05.26	17:15:00	3338.85	3340.72	3336.24	3336.92	1550	0	5
2025.05.26	17:30:00	3336.92	3339.66	3335.86	3338.62	1597	0	5
2025.05.26	17:45:00	3338.62	3338.68	3335.65	3337.35	1515	0	5
2025.05.26	18:00:00	3337.35	3339.06	3336.96	3338.43	1381	0	5
2025.05.26	18:15:00	3338.43	3339.43	3337.57	3338.92	938	0	5
2025.05.26	18:30:00	3338.92	3339.72	3337.26	3338.31	978	0	5
2025.05.26	18:45:00	3338.31	3339.41	3337.58	3337.95	689	0	5
2025.05.26	19:00:00	3338.00	3339.50	3337.58	3338.76	1055	0	5
2025.05.26	19:15:00	3338.76	3341.00	3338.19	3340.60	687	0	5
2025.05.26	19:30:00	3340.60	3343.64	3339.65	3342.99	847	0	7
2025.05.26	19:45:00	3343.00	3343.38	3341.50	3342.10	594	0	5
2025.05.26	20:00:00	3342.10	3343.16	3340.78	3341.93	775	0	2
2025.05.26	20:15:00	3341.94	3341.98	3340.72	3340.86	495	0	5
2025.05.26	20:30:00	3340.89	3341.78	3340.56	3341.30	597	0	5
2025.05.26	20:45:00	3341.30	3341.84	3340.95	3341.26	594	0	5
2025.05.26	21:00:00	3341.26	3341.99	3341.03	3341.53	566	0	5
2025.05.26	21:15:00	3341.53	3343.19	3341.22	3342.30	687	0	7
2025.05.27	01:00:00	3342.87	3347.69	3342.85	3343.85	1065	0	5
2025.05.27	01:15:00	3343.85	3347.17	3343.23	3346.95	798	0	5
2025.05.27	01:30:00	3346.95	3348.84	3346.26	3347.83	758	0	5
2025.05.27	01:45:00	3347.82	3348.32	3346.94	3347.76	531	0	5
2025.05.27	02:00:00	3347.76	3348.60	3346.48	3346.65	712	0	5
2025.05.27	02:15:00	3346.65	3347.73	3345.69	3347.38	584	0	5
2025.05.27	02:30:00	3347.38	3348.23	3346.64	3346.76	563	0	5
2025.05.27	02:45:00	3346.76	3347.61	3344.50	3346.18	833	0	5
2025.05.27	03:00:00	3346.18	3349.52	3344.30	3349.49	1169	0	5
2025.05.27	03:15:00	3349.49	3350.00	3343.84	3344.34	1141	0	5
2025.05.27	03:30:00	3344.34	3346.71	3342.48	3345.21	1227	0	5
2025.05.27	03:45:00	3345.28	3345.38	3342.47	3345.13	1115	0	5
2025.05.27	04:00:00	3345.13	3347.30	3340.62	3343.70	2018	0	5
2025.05.27	04:15:00	3343.70	3343.70	3337.69	3339.32	1676	0	5
2025.05.27	04:30:00	3339.32	3341.31	3332.32	3332.32	2110	0	4
2025.05.27	04:45:00	3332.31	3336.03	3331.82	3336.00	1747	0	5
2025.05.27	05:00:00	3336.00	3340.06	3335.16	3339.66	1819	0	5
2025.05.27	05:15:00	3339.66	3341.97	3338.88	3341.19	1604	0	5
2025.05.27	05:30:00	3341.19	3342.37	3339.10	3341.52	1452	0	5
2025.05.27	05:45:00	3341.51	3344.45	3340.63	3343.06	1249	0	5
2025.05.27	06:00:00	3343.08	3344.26	3341.71	3344.17	1235	0	5
2025.05.27	06:15:00	3344.17	3347.31	3343.74	3346.85	1406	0	5
2025.05.27	06:30:00	3346.85	3347.27	3343.81	3344.29	1091	0	5
2025.05.27	06:45:00	3344.29	3344.79	3340.97	3341.31	1142	0	5
2025.05.27	07:00:00	3341.31	3341.58	3339.28	3340.87	1086	0	5
2025.05.27	07:15:00	3340.87	3341.20	3339.15	3340.01	935	0	5
2025.05.27	07:30:00	3340.01	3340.23	3335.66	3336.55	1445	0	5
2025.05.27	07:45:00	3336.55	3337.03	3330.75	3330.89	1611	0	5
2025.05.27	08:00:00	3330.89	3332.73	3327.68	3328.68	2070	0	5
2025.05.27	08:15:00	3328.68	3330.39	3326.35	3326.94	1594	0	5
2025.05.27	08:30:00	3326.94	3328.10	3324.01	3324.75	2669	0	5
2025.05.27	08:45:00	3324.73	3328.57	3316.11	3323.47	2793	0	0
2025.05.27	09:00:00	3323.46	3328.35	3321.28	3324.20	2421	0	3
2025.05.27	09:15:00	3324.20	3327.07	3319.51	3320.29	2410	0	5
2025.05.27	09:30:00	3320.38	3322.15	3315.82	3316.21	2697	0	5
2025.05.27	09:45:00	3316.33	3316.52	3305.09	3308.75	3599	0	5
2025.05.27	10:00:00	3308.61	3312.53	3302.36	3308.93	3218	0	2
2025.05.27	10:15:00	3308.93	3310.50	3304.75	3305.00	2354	0	5
2025.05.27	10:30:00	3305.00	3310.78	3303.91	3309.95	2025	0	5
2025.05.27	10:45:00	3309.95	3311.42	3292.57	3296.44	3183	0	2
2025.05.27	11:00:00	3296.31	3310.47	3296.14	3305.77	3337	0	5
2025.05.27	11:15:00	3305.76	3308.41	3304.09	3307.10	1863	0	5
2025.05.27	11:30:00	3307.09	3307.44	3297.38	3299.84	2576	0	5
2025.05.27	11:45:00	3299.72	3302.25	3297.64	3298.58	1982	0	5
2025.05.27	12:00:00	3298.58	3309.66	3298.06	3306.20	2389	0	2
2025.05.27	12:15:00	3306.20	3306.20	3300.68	3301.45	1854	0	5
2025.05.27	12:30:00	3301.44	3301.44	3294.62	3296.30	2465	0	0
2025.05.27	12:45:00	3296.37	3298.80	3295.18	3296.49	2225	0	5
2025.05.27	13:00:00	3296.24	3299.59	3296.06	3296.94	1715	0	5
2025.05.27	13:15:00	3296.94	3299.00	3290.75	3294.78	2466	0	0
2025.05.27	13:30:00	3294.72	3297.90	3292.39	3296.09	2072	0	5
2025.05.27	13:45:00	3296.10	3297.16	3291.34	3293.24	1822	0	5
2025.05.27	14:00:00	3293.24	3298.06	3292.89	3293.48	1933	0	5
2025.05.27	14:15:00	3293.47	3293.94	3288.07	3290.20	2030	0	3
2025.05.27	14:30:00	3290.29	3293.67	3290.29	3291.85	1890	0	5
2025.05.27	14:45:00	3291.85	3293.65	3287.85	3288.39	1968	0	5
2025.05.27	15:00:00	3288.39	3294.32	3288.06	3294.21	2584	0	5
2025.05.27	15:15:00	3294.21	3297.88	3293.53	3294.95	2166	0	5
2025.05.27	15:30:00	3295.25	3297.18	3292.28	3294.52	2602	0	5
2025.05.27	15:45:00	3294.52	3296.27	3291.44	3293.75	2438	0	5
2025.05.27	16:00:00	3293.75	3299.44	3293.07	3298.27	3019	0	0
2025.05.27	16:15:00	3298.26	3298.83	3294.74	3296.53	2530	0	5
2025.05.27	16:30:00	3296.53	3304.92	3294.70	3300.88	3418	0	5
2025.05.27	16:45:00	3300.88	3302.86	3292.28	3295.36	3161	0	5
2025.05.27	17:00:00	3295.36	3298.49	3285.38	3298.03	3651	0	3
2025.05.27	17:15:00	3298.03	3298.72	3295.36	3296.29	2948	0	5
2025.05.27	17:30:00	3296.28	3300.53	3295.62	3298.62	2948	0	0
2025.05.27	17:45:00	3298.62	3303.29	3297.92	3299.93	2734	0	4
2025.05.27	18:00:00	3299.93	3303.07	3297.72	3298.04	2527	0	5
2025.05.27	18:15:00	3298.04	3298.31	3294.56	3296.25	2607	0	5
2025.05.27	18:30:00	3296.22	3296.28	3289.64	3291.63	2192	0	5
2025.05.27	18:45:00	3291.57	3295.46	3291.19	3293.58	2007	0	5
2025.05.27	19:00:00	3293.58	3296.35	3293.11	3295.58	1644	0	5
2025.05.27	19:15:00	3295.53	3298.78	3295.41	3297.80	1719	0	5
2025.05.27	19:30:00	3297.80	3298.13	3295.80	3296.21	1669	0	5
2025.05.27	19:45:00	3296.21	3297.78	3294.90	3297.78	1365	0	5
2025.05.27	20:00:00	3297.78	3299.32	3296.76	3299.32	1283	0	5
2025.05.27	20:15:00	3299.32	3303.06	3299.31	3301.92	1679	0	5
2025.05.27	20:30:00	3301.92	3303.58	3300.36	3303.56	1443	0	5
2025.05.27	20:45:00	3303.56	3304.36	3301.23	3301.37	1315	0	0
2025.05.27	21:00:00	3301.36	3303.46	3301.26	3302.34	1082	0	5
2025.05.27	21:15:00	3302.34	3302.37	3299.12	3301.18	1291	0	5
2025.05.27	21:30:00	3301.18	3303.26	3301.16	3301.37	1048	0	5
2025.05.27	21:45:00	3301.37	3303.99	3301.32	3303.18	1026	0	5
2025.05.27	22:00:00	3303.18	3305.21	3303.05	3304.41	949	0	5
2025.05.27	22:15:00	3304.41	3305.35	3304.08	3304.88	790	0	5
2025.05.27	22:30:00	3304.88	3308.04	3304.84	3307.13	876	0	5
2025.05.27	22:45:00	3307.13	3307.79	3304.09	3304.40	1321	0	6
2025.05.27	23:00:00	3304.40	3305.03	3302.88	3303.64	590	0	5
2025.05.27	23:15:00	3303.64	3305.14	3303.37	3303.91	381	0	5
2025.05.27	23:30:00	3303.91	3304.93	3303.77	3303.90	530	0	5
2025.05.27	23:45:00	3303.90	3304.21	3299.58	3300.56	621	0	11
2025.05.28	01:00:00	3301.03	3305.37	3300.87	3303.50	976	0	5
2025.05.28	01:15:00	3303.50	3305.76	3302.47	3304.68	599	0	5
2025.05.28	01:30:00	3304.68	3305.55	3303.76	3304.53	519	0	5
2025.05.28	01:45:00	3304.53	3305.59	3302.70	3303.25	887	0	5
2025.05.28	02:00:00	3303.38	3307.73	3297.26	3307.05	1237	0	5
2025.05.28	02:15:00	3307.04	3310.11	3306.74	3308.59	1068	0	5
2025.05.28	02:30:00	3308.59	3310.67	3307.98	3310.40	799	0	5
2025.05.28	02:45:00	3310.40	3310.92	3308.65	3309.40	804	0	5
2025.05.28	03:00:00	3309.40	3311.74	3309.34	3311.28	932	0	5
2025.05.28	03:15:00	3311.29	3312.61	3310.48	3312.16	800	0	5
2025.05.28	03:30:00	3312.16	3315.87	3312.03	3314.53	1160	0	0
2025.05.28	03:45:00	3314.53	3314.86	3308.29	3308.67	1415	0	5
2025.05.28	04:00:00	3308.67	3310.79	3303.16	3306.26	2285	0	0
2025.05.28	04:15:00	3306.26	3308.14	3305.37	3307.21	1577	0	5
2025.05.28	04:30:00	3307.21	3309.23	3300.56	3301.57	1937	0	5
2025.05.28	04:45:00	3301.57	3304.29	3298.60	3301.80	1818	0	5
2025.05.28	05:00:00	3301.80	3313.28	3300.33	3306.60	2369	0	5
2025.05.28	05:15:00	3306.47	3310.52	3305.70	3309.92	1805	0	5
2025.05.28	05:30:00	3309.92	3312.00	3305.18	3305.73	1952	0	5
2025.05.28	05:45:00	3305.73	3306.37	3301.83	3302.53	1851	0	5
2025.05.28	06:00:00	3302.57	3304.19	3301.32	3301.79	1536	0	5
2025.05.28	06:15:00	3301.79	3303.30	3291.68	3294.00	2676	0	4
2025.05.28	06:30:00	3293.97	3298.75	3292.50	3298.01	1802	0	5
2025.05.28	06:45:00	3298.01	3300.63	3296.25	3297.81	1261	0	5
2025.05.28	07:00:00	3297.81	3298.89	3296.02	3297.18	1184	0	5
2025.05.28	07:15:00	3297.18	3297.47	3294.43	3294.97	1236	0	5
2025.05.28	07:30:00	3294.96	3299.40	3294.65	3296.54	1061	0	5
2025.05.28	07:45:00	3296.54	3298.00	3295.52	3296.44	801	0	5
2025.05.28	08:00:00	3296.44	3303.20	3296.03	3303.15	1447	0	5
2025.05.28	08:15:00	3303.15	3310.29	3303.15	3308.88	2242	0	5
2025.05.28	08:30:00	3308.80	3309.52	3305.20	3309.32	1550	0	5
2025.05.28	08:45:00	3309.33	3309.33	3305.43	3307.36	1395	0	5
2025.05.28	09:00:00	3307.32	3308.03	3298.58	3300.20	2021	0	5
2025.05.28	09:15:00	3300.20	3305.76	3298.95	3304.22	1890	0	5
2025.05.28	09:30:00	3304.22	3306.73	3303.39	3306.67	1558	0	5
2025.05.28	09:45:00	3306.67	3308.74	3306.00	3308.29	1560	0	1
2025.05.28	10:00:00	3308.29	3313.45	3307.32	3313.09	2280	0	7
2025.05.28	10:15:00	3313.08	3313.23	3310.49	3310.71	1800	0	4
2025.05.28	10:30:00	3310.71	3317.60	3308.85	3317.51	2700	0	5
2025.05.28	10:45:00	3317.53	3322.51	3317.43	3319.16	2455	0	5
2025.05.28	11:00:00	3319.18	3323.70	3317.47	3323.70	2113	0	5
2025.05.28	11:15:00	3323.71	3323.83	3316.54	3318.52	2056	0	3
2025.05.28	11:30:00	3318.53	3318.91	3315.94	3317.58	1655	0	5
2025.05.28	11:45:00	3317.58	3323.63	3315.26	3321.71	2421	0	0
2025.05.28	12:00:00	3321.71	3323.49	3320.99	3321.84	1411	0	5
2025.05.28	12:15:00	3321.80	3323.63	3320.22	3323.53	1254	0	5
2025.05.28	12:30:00	3323.47	3323.53	3321.11	3322.66	1389	0	5
2025.05.28	12:45:00	3322.66	3325.50	3322.64	3324.20	1380	0	5
2025.05.28	13:00:00	3324.20	3324.67	3319.54	3319.56	1319	0	5
2025.05.28	13:15:00	3319.56	3321.06	3318.24	3319.51	1405	0	5
2025.05.28	13:30:00	3319.51	3319.55	3315.07	3315.97	1836	0	6
2025.05.28	13:45:00	3315.93	3316.13	3311.78	3313.35	1748	0	0
2025.05.28	14:00:00	3313.35	3313.78	3309.74	3309.87	1666	0	4
2025.05.28	14:15:00	3309.84	3313.64	3309.59	3313.27	1689	0	5
2025.05.28	14:30:00	3313.27	3315.16	3310.20	3311.44	1692	0	5
2025.05.28	14:45:00	3311.44	3311.93	3307.45	3311.15	1920	0	5
2025.05.28	15:00:00	3311.08	3313.59	3305.44	3309.34	2336	0	5
2025.05.28	15:15:00	3309.28	3312.24	3306.84	3311.00	2312	0	7
2025.05.28	15:30:00	3311.00	3314.52	3310.88	3311.38	2191	0	5
2025.05.28	15:45:00	3311.38	3313.36	3310.51	3312.28	2068	0	5
2025.05.28	16:00:00	3312.28	3316.44	3306.82	3307.04	2969	0	5
2025.05.28	16:15:00	3307.03	3310.77	3304.74	3305.71	2511	0	5
2025.05.28	16:30:00	3305.72	3309.52	3297.64	3301.38	3715	0	5
2025.05.28	16:45:00	3301.48	3307.74	3301.10	3305.26	3271	0	5
2025.05.28	17:00:00	3305.27	3309.12	3300.85	3304.05	3065	0	5
2025.05.28	17:15:00	3304.13	3308.46	3302.66	3308.05	2446	0	5
2025.05.28	17:30:00	3308.05	3308.48	3301.52	3304.20	2776	0	3
2025.05.28	17:45:00	3304.21	3304.63	3300.58	3302.69	2786	0	5
2025.05.28	18:00:00	3302.69	3302.82	3295.15	3299.07	2811	0	5
2025.05.28	18:15:00	3299.10	3300.91	3294.86	3295.09	2550	0	5
2025.05.28	18:30:00	3295.22	3297.92	3292.59	3295.47	2355	0	5
2025.05.28	18:45:00	3295.52	3296.69	3294.02	3296.09	1923	0	5
2025.05.28	19:00:00	3296.09	3297.79	3294.51	3297.29	1792	0	5
2025.05.28	19:15:00	3297.29	3299.16	3296.89	3297.44	1382	0	5
2025.05.28	19:30:00	3297.36	3297.50	3290.80	3291.82	1893	0	7
2025.05.28	19:45:00	3291.84	3293.58	3288.64	3293.50	1936	0	5
2025.05.28	20:00:00	3293.50	3296.06	3291.39	3296.06	1683	0	5
2025.05.28	20:15:00	3296.06	3299.10	3296.00	3296.81	1934	0	0
2025.05.28	20:30:00	3296.81	3298.35	3295.27	3297.45	1472	0	5
2025.05.28	20:45:00	3297.45	3297.81	3294.64	3296.58	1201	0	5
2025.05.28	21:00:00	3296.52	3300.76	3296.48	3299.49	1861	0	5
2025.05.28	21:15:00	3299.49	3302.88	3298.42	3301.58	1738	0	5
2025.05.28	21:30:00	3301.60	3302.37	3300.65	3300.82	1474	0	5
2025.05.28	21:45:00	3300.82	3302.81	3299.46	3302.03	1732	0	5
2025.05.28	22:00:00	3302.00	3302.95	3295.52	3295.74	1846	0	5
2025.05.28	22:15:00	3295.74	3298.59	3294.13	3294.13	1504	0	0
2025.05.28	22:30:00	3294.13	3297.91	3293.92	3294.80	1686	0	5
2025.05.28	22:45:00	3294.80	3298.27	3294.46	3297.03	1383	0	5
2025.05.28	23:00:00	3297.03	3297.40	3292.93	3294.14	993	0	5
2025.05.28	23:15:00	3294.14	3296.78	3294.14	3296.78	780	0	5
2025.05.28	23:30:00	3296.78	3297.21	3293.72	3293.86	603	0	5
2025.05.28	23:45:00	3293.86	3294.14	3276.76	3288.64	1500	0	40
2025.05.29	01:00:00	3286.95	3294.83	3286.31	3290.52	1151	0	5
2025.05.29	01:15:00	3290.52	3291.48	3282.07	3285.73	1003	0	5
2025.05.29	01:30:00	3285.71	3287.60	3283.00	3286.03	1105	0	5
2025.05.29	01:45:00	3286.03	3288.41	3284.79	3286.73	1027	0	5
2025.05.29	02:00:00	3286.73	3287.77	3266.19	3270.24	2203	0	1
