<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.09.12	17:00:00	1725.84	1730.54	1725.72	1730.12	6483	0	0
2022.09.12	18:00:00	1730.22	1735.13	1728.46	1734.27	5935	0	0
2022.09.12	19:00:00	1734.20	1734.86	1730.37	1731.86	4884	0	0
2022.09.12	20:00:00	1731.89	1731.94	1728.38	1728.87	4125	0	0
2022.09.12	21:00:00	1728.87	1729.02	1723.80	1726.92	4067	0	0
2022.09.12	22:00:00	1726.90	1727.02	1724.42	1724.56	2658	0	0
2022.09.12	23:00:00	1724.56	1726.28	1724.31	1724.69	966	0	0
2022.09.13	01:00:00	1724.77	1725.62	1724.43	1725.32	1036	0	1
2022.09.13	02:00:00	1725.30	1726.46	1724.06	1725.34	1035	0	0
2022.09.13	03:00:00	1725.34	1727.62	1724.60	1724.82	2631	0	0
2022.09.13	04:00:00	1724.82	1725.27	1720.96	1723.64	4308	0	0
2022.09.13	05:00:00	1723.64	1723.93	1720.74	1722.30	2555	0	0
2022.09.13	06:00:00	1722.30	1723.06	1721.00	1721.40	2030	0	0
2022.09.13	07:00:00	1721.40	1722.60	1720.40	1722.04	1514	0	0
2022.09.13	08:00:00	1722.04	1722.96	1720.04	1721.58	2263	0	0
2022.09.13	09:00:00	1721.84	1725.07	1721.29	1723.08	3858	0	0
2022.09.13	10:00:00	1723.08	1725.36	1722.56	1723.94	4910	0	0
2022.09.13	11:00:00	1723.94	1726.12	1721.94	1725.38	4353	0	0
2022.09.13	12:00:00	1725.38	1728.17	1725.04	1726.74	4177	0	0
2022.09.13	13:00:00	1726.76	1728.48	1724.43	1728.21	3597	0	0
2022.09.13	14:00:00	1728.22	1731.50	1728.22	1729.80	4620	0	0
2022.09.13	15:00:00	1729.78	1731.86	1703.16	1703.93	9644	0	0
2022.09.13	16:00:00	1703.88	1709.53	1697.10	1706.72	10743	0	0
2022.09.13	17:00:00	1706.64	1708.57	1703.74	1705.90	8209	0	0
2022.09.13	18:00:00	1705.92	1707.35	1700.85	1701.03	5558	0	0
2022.09.13	19:00:00	1701.04	1705.86	1700.66	1705.56	4432	0	0
2022.09.13	20:00:00	1705.54	1707.30	1703.42	1703.75	4642	0	0
2022.09.13	21:00:00	1703.75	1705.63	1702.92	1703.15	3775	0	0
2022.09.13	22:00:00	1703.15	1703.70	1701.18	1702.52	3159	0	0
2022.09.13	23:00:00	1702.55	1703.36	1701.60	1702.32	1303	0	0
2022.09.14	01:00:00	1701.76	1702.92	1700.74	1701.96	1372	0	0
2022.09.14	02:00:00	1701.98	1703.08	1701.47	1702.14	1689	0	0
2022.09.14	03:00:00	1702.15	1703.21	1698.54	1700.30	3675	0	0
2022.09.14	04:00:00	1700.26	1701.51	1697.32	1700.20	4181	0	0
2022.09.14	05:00:00	1700.20	1703.68	1699.98	1701.74	3044	0	0
2022.09.14	06:00:00	1701.74	1702.66	1700.18	1700.44	2220	0	0
2022.09.14	07:00:00	1700.48	1705.12	1699.26	1703.99	2985	0	0
2022.09.14	08:00:00	1703.99	1704.52	1701.29	1701.66	3332	0	0
2022.09.14	09:00:00	1701.67	1703.28	1700.32	1700.96	4853	0	0
2022.09.14	10:00:00	1700.94	1704.24	1698.92	1703.16	6608	0	0
2022.09.14	11:00:00	1703.18	1706.18	1703.04	1704.42	5840	0	0
2022.09.14	12:00:00	1704.41	1705.48	1702.54	1704.94	4752	0	0
2022.09.14	13:00:00	1704.94	1706.03	1703.52	1703.63	4268	0	0
2022.09.14	14:00:00	1703.62	1705.02	1701.14	1701.63	5209	0	0
2022.09.14	15:00:00	1701.63	1707.08	1699.32	1705.88	7495	0	0
2022.09.14	16:00:00	1705.84	1707.04	1703.00	1703.63	7836	0	0
2022.09.14	17:00:00	1703.63	1706.46	1701.94	1706.41	7158	0	0
2022.09.14	18:00:00	1706.37	1706.80	1702.35	1703.67	5407	0	0
2022.09.14	19:00:00	1703.67	1703.88	1701.06	1701.32	3847	0	0
2022.09.14	20:00:00	1701.30	1701.39	1697.64	1697.68	3962	0	0
2022.09.14	21:00:00	1697.68	1698.08	1695.08	1695.16	3702	0	0
2022.09.14	22:00:00	1695.16	1696.05	1693.68	1695.66	3597	0	0
2022.09.14	23:00:00	1695.56	1697.50	1695.24	1697.36	1464	0	0
2022.09.15	01:00:00	1697.73	1697.76	1696.65	1697.58	906	0	0
2022.09.15	02:00:00	1697.55	1698.26	1697.06	1697.58	1041	0	0
2022.09.15	03:00:00	1697.60	1697.87	1695.32	1695.66	1675	0	0
2022.09.15	04:00:00	1695.66	1696.54	1693.70	1696.08	2697	0	0
2022.09.15	05:00:00	1696.06	1696.56	1693.32	1693.70	2472	0	0
2022.09.15	06:00:00	1693.70	1693.70	1690.80	1692.85	2323	0	0
2022.09.15	07:00:00	1692.85	1693.32	1686.97	1687.47	1907	0	0
2022.09.15	08:00:00	1687.48	1689.68	1686.10	1688.96	3177	0	0
2022.09.15	09:00:00	1688.96	1689.76	1686.90	1687.92	3484	0	0
2022.09.15	10:00:00	1687.84	1689.88	1685.68	1689.88	4627	0	0
2022.09.15	11:00:00	1689.88	1690.00	1686.31	1687.36	4667	0	0
2022.09.15	12:00:00	1687.37	1690.18	1686.25	1689.58	3555	0	0
2022.09.15	13:00:00	1689.58	1691.31	1685.80	1686.49	4135	0	0
2022.09.15	14:00:00	1686.51	1687.43	1684.47	1686.36	4700	0	0
2022.09.15	15:00:00	1686.39	1692.32	1682.49	1687.58	8122	0	0
2022.09.15	16:00:00	1687.60	1690.17	1680.44	1690.16	8827	0	0
2022.09.15	17:00:00	1690.15	1690.97	1663.64	1668.47	8457	0	0
2022.09.15	18:00:00	1668.48	1671.46	1663.84	1664.42	7155	0	0
2022.09.15	19:00:00	1664.44	1666.72	1660.38	1664.94	5122	0	0
2022.09.15	20:00:00	1664.94	1669.32	1664.88	1665.64	4017	0	0
2022.09.15	21:00:00	1665.66	1666.32	1662.83	1663.38	3578	0	0
2022.09.15	22:00:00	1663.38	1664.82	1661.53	1663.96	3594	0	0
2022.09.15	23:00:00	1663.94	1665.28	1663.44	1664.56	1516	0	0
2022.09.16	01:00:00	1665.12	1665.13	1662.04	1662.64	1278	0	0
2022.09.16	02:00:00	1662.64	1663.37	1661.40	1662.42	1413	0	0
2022.09.16	03:00:00	1662.44	1666.46	1662.32	1665.58	2811	0	0
2022.09.16	04:00:00	1665.58	1667.72	1661.31	1661.65	4082	0	0
2022.09.16	05:00:00	1661.65	1663.88	1661.64	1663.83	3088	0	0
2022.09.16	06:00:00	1663.84	1664.40	1662.28	1664.40	2109	0	0
2022.09.16	07:00:00	1664.40	1665.51	1663.74	1664.14	1502	0	0
2022.09.16	08:00:00	1664.14	1664.58	1662.71	1662.88	2383	0	0
2022.09.16	09:00:00	1662.96	1664.17	1659.55	1660.08	4637	0	0
2022.09.16	10:00:00	1660.04	1662.76	1654.42	1655.82	5443	0	0
2022.09.16	11:00:00	1655.82	1660.02	1654.18	1659.15	5089	0	0
2022.09.16	12:00:00	1659.15	1666.27	1658.91	1659.67	4752	0	0
2022.09.16	13:00:00	1659.69	1666.80	1658.13	1665.94	3842	0	0
2022.09.16	14:00:00	1666.02	1667.84	1663.59	1665.46	4324	0	0
2022.09.16	15:00:00	1665.42	1665.60	1659.08	1660.34	6488	0	0
2022.09.16	16:00:00	1660.32	1665.69	1657.20	1665.25	7560	0	0
2022.09.16	17:00:00	1665.98	1680.32	1665.12	1677.07	9929	0	0
2022.09.16	18:00:00	1677.09	1678.86	1673.37	1673.94	6577	0	0
2022.09.16	19:00:00	1673.94	1674.73	1672.42	1673.16	4428	0	0
2022.09.16	20:00:00	1673.15	1675.72	1671.12	1671.49	3805	0	0
2022.09.16	21:00:00	1671.56	1676.35	1671.50	1675.80	3107	0	0
2022.09.16	22:00:00	1675.76	1677.75	1673.11	1673.26	3028	0	0
2022.09.16	23:00:00	1673.24	1676.37	1673.12	1675.01	1075	0	0
2022.09.19	01:00:00	1675.16	1678.76	1674.09	1678.43	1163	0	0
2022.09.19	02:00:00	1678.34	1679.98	1677.44	1677.98	1410	0	0
2022.09.19	03:00:00	1677.96	1678.76	1675.90	1675.93	1972	0	0
2022.09.19	04:00:00	1675.99	1676.90	1671.28	1671.77	2874	0	0
2022.09.19	05:00:00	1671.74	1671.88	1668.18	1671.62	2686	0	0
2022.09.19	06:00:00	1671.62	1671.62	1668.54	1669.27	1409	0	0
2022.09.19	07:00:00	1669.27	1669.28	1666.80	1668.52	1491	0	0
2022.09.19	08:00:00	1668.56	1669.76	1667.41	1667.74	2208	0	0
2022.09.19	09:00:00	1667.71	1667.71	1664.88	1666.08	3526	0	0
2022.09.19	10:00:00	1666.05	1666.07	1659.68	1662.78	3845	0	0
2022.09.19	11:00:00	1662.83	1666.83	1661.02	1662.60	3633	0	0
2022.09.19	12:00:00	1662.59	1665.04	1662.31	1663.86	2913	0	0
2022.09.19	13:00:00	1663.86	1665.86	1662.20	1665.10	2970	0	0
2022.09.19	14:00:00	1665.08	1666.10	1660.73	1662.00	4254	0	0
2022.09.19	15:00:00	1662.00	1667.62	1661.40	1664.90	5819	0	0
2022.09.19	16:00:00	1664.92	1668.27	1662.32	1664.72	6862	0	0
2022.09.19	17:00:00	1664.72	1673.14	1663.50	1671.97	6988	0	0
2022.09.19	18:00:00	1672.06	1675.34	1670.63	1670.72	5434	0	0
2022.09.19	19:00:00	1670.68	1672.11	1669.66	1670.78	3825	0	0
2022.09.19	20:00:00	1670.78	1671.46	1668.92	1670.82	2924	0	0
2022.09.19	21:00:00	1670.88	1672.06	1669.78	1671.13	2326	0	0
2022.09.19	22:00:00	1671.14	1674.82	1671.14	1674.60	2482	0	0
2022.09.19	23:00:00	1674.52	1675.98	1674.24	1675.71	903	0	0
2022.09.20	01:00:00	1675.80	1676.15	1675.22	1675.61	738	0	0
2022.09.20	02:00:00	1675.60	1675.96	1674.87	1675.78	965	0	0
2022.09.20	03:00:00	1675.76	1679.44	1675.33	1676.10	2780	0	0
2022.09.20	04:00:00	1676.19	1676.95	1673.42	1674.43	3344	0	0
2022.09.20	05:00:00	1674.43	1677.76	1674.43	1676.72	2246	0	0
2022.09.20	06:00:00	1676.68	1677.92	1675.92	1677.02	1645	0	0
2022.09.20	07:00:00	1677.26	1677.26	1673.22	1673.50	1584	0	0
2022.09.20	08:00:00	1673.51	1673.51	1670.46	1670.77	2363	0	0
2022.09.20	09:00:00	1670.91	1674.82	1670.31	1673.02	4261	0	0
2022.09.20	10:00:00	1673.00	1675.91	1671.98	1672.58	5008	0	0
2022.09.20	11:00:00	1672.58	1672.58	1668.07	1668.95	4266	0	0
2022.09.20	12:00:00	1668.94	1670.30	1666.57	1667.80	4005	0	0
2022.09.20	13:00:00	1667.84	1669.60	1666.12	1668.55	3329	0	0
2022.09.20	14:00:00	1668.62	1670.27	1666.48	1668.84	4081	0	0
2022.09.20	15:00:00	1668.91	1669.28	1665.26	1667.88	6013	0	0
2022.09.20	16:00:00	1667.85	1668.86	1660.02	1665.18	7237	0	0
2022.09.20	17:00:00	1665.16	1666.22	1660.76	1665.37	7019	0	0
2022.09.20	18:00:00	1665.36	1666.88	1664.20	1665.61	4804	0	0
2022.09.20	19:00:00	1665.61	1665.84	1663.22	1664.05	3632	0	0
2022.09.20	20:00:00	1664.06	1666.18	1661.62	1665.01	3610	0	0
2022.09.20	21:00:00	1665.02	1665.84	1663.01	1664.04	3253	0	0
2022.09.20	22:00:00	1664.04	1666.38	1663.58	1665.06	2969	0	0
2022.09.20	23:00:00	1665.08	1665.70	1664.23	1664.76	1086	0	0
2022.09.21	01:00:00	1664.70	1665.28	1664.22	1665.28	606	0	0
2022.09.21	02:00:00	1665.37	1666.71	1665.28	1666.41	816	0	0
2022.09.21	03:00:00	1666.41	1667.46	1663.73	1664.00	2285	0	0
2022.09.21	04:00:00	1664.12	1665.38	1663.54	1664.79	2774	0	0
2022.09.21	05:00:00	1664.78	1666.47	1664.20	1664.98	2319	0	0
2022.09.21	06:00:00	1664.97	1665.54	1662.87	1663.84	1861	0	0
2022.09.21	07:00:00	1663.81	1663.81	1661.74	1662.02	1360	0	0
2022.09.21	08:00:00	1662.03	1666.39	1661.92	1665.92	2157	0	0
2022.09.21	09:00:00	1665.94	1676.29	1665.02	1671.38	6313	0	0
2022.09.21	10:00:00	1671.40	1673.91	1670.66	1671.06	5431	0	0
2022.09.21	11:00:00	1670.98	1672.18	1669.46	1671.15	3885	0	0
2022.09.21	12:00:00	1671.16	1674.98	1670.90	1673.40	3318	0	0
2022.09.21	13:00:00	1673.42	1676.25	1673.27	1674.52	2951	0	0
2022.09.21	14:00:00	1674.52	1677.56	1673.05	1675.14	3782	0	0
2022.09.21	15:00:00	1675.17	1676.36	1672.80	1674.25	4868	0	0
2022.09.21	16:00:00	1674.24	1675.08	1671.54	1672.08	5717	0	0
2022.09.21	17:00:00	1672.08	1673.00	1666.24	1668.15	6391	0	0
2022.09.21	18:00:00	1668.14	1668.96	1665.78	1667.60	4558	0	0
2022.09.21	19:00:00	1667.58	1667.88	1665.02	1665.30	2942	0	0
2022.09.21	20:00:00	1665.32	1670.86	1664.96	1668.88	3070	0	0
2022.09.21	21:00:00	1668.92	1688.06	1653.96	1685.98	12465	0	0
2022.09.21	22:00:00	1686.00	1687.76	1670.13	1672.59	9283	0	0
2022.09.21	23:00:00	1672.59	1674.78	1672.26	1673.73	1484	0	0
2022.09.22	01:00:00	1671.51	1672.42	1670.38	1671.19	1090	0	0
2022.09.22	02:00:00	1671.15	1671.67	1665.84	1667.16	1398	0	0
2022.09.22	03:00:00	1667.23	1667.26	1660.47	1660.55	3073	0	0
2022.09.22	04:00:00	1660.55	1660.88	1656.82	1659.93	4091	0	0
2022.09.22	05:00:00	1659.88	1664.87	1658.24	1663.78	3554	0	0
2022.09.22	06:00:00	1663.66	1663.71	1659.84	1660.58	2740	0	0
2022.09.22	07:00:00	1660.58	1661.70	1659.32	1660.51	1918	0	0
2022.09.22	08:00:00	1660.48	1663.74	1660.18	1661.04	2505	0	0
2022.09.22	09:00:00	1661.08	1663.08	1658.50	1659.24	4793	0	0
2022.09.22	10:00:00	1659.26	1661.28	1655.69	1658.88	6553	0	0
2022.09.22	11:00:00	1658.94	1678.18	1657.96	1670.88	9243	0	0
2022.09.22	12:00:00	1670.84	1673.26	1666.46	1666.66	5696	0	0
2022.09.22	13:00:00	1666.68	1669.38	1665.26	1668.44	4768	0	0
2022.09.22	14:00:00	1668.45	1672.85	1664.76	1672.18	7370	0	0
2022.09.22	15:00:00	1672.18	1684.90	1671.36	1681.92	8191	0	0
2022.09.22	16:00:00	1681.93	1681.93	1672.02	1673.42	9094	0	0
2022.09.22	17:00:00	1673.40	1678.06	1670.58	1671.02	8534	0	0
2022.09.22	18:00:00	1671.00	1672.97	1667.97	1671.54	6709	0	0
2022.09.22	19:00:00	1671.55	1676.38	1670.64	1674.06	5597	0	0
2022.09.22	20:00:00	1674.08	1674.73	1671.74	1672.02	4347	0	0
2022.09.22	21:00:00	1672.00	1672.34	1669.39	1670.10	3968	0	0
2022.09.22	22:00:00	1670.14	1674.48	1670.14	1671.89	3556	0	0
2022.09.22	23:00:00	1671.89	1672.54	1671.15	1671.16	1146	0	0
2022.09.23	01:00:00	1671.46	1671.63	1670.50	1671.41	744	0	1
2022.09.23	02:00:00	1671.38	1672.96	1671.22	1672.79	735	0	0
2022.09.23	03:00:00	1672.78	1674.81	1672.34	1674.28	1921	0	0
2022.09.23	04:00:00	1674.28	1675.86	1671.55	1672.90	2948	0	0
2022.09.23	05:00:00	1672.90	1672.90	1669.49	1670.59	2417	0	0
2022.09.23	06:00:00	1670.60	1671.64	1668.64	1669.20	1925	0	0
2022.09.23	07:00:00	1669.26	1669.90	1668.26	1668.71	1664	0	0
2022.09.23	08:00:00	1668.71	1672.52	1668.46	1672.06	2398	0	0
2022.09.23	09:00:00	1672.02	1674.17	1669.72	1670.54	4084	0	0
2022.09.23	10:00:00	1670.52	1670.88	1666.36	1667.42	5883	0	0
2022.09.23	11:00:00	1667.48	1668.34	1660.80	1661.66	5365	0	0
2022.09.23	12:00:00	1661.66	1663.08	1652.73	1657.24	6945	0	0
2022.09.23	13:00:00	1657.22	1658.34	1641.38	1643.60	6881	0	0
2022.09.23	14:00:00	1643.56	1648.64	1641.58	1647.76	7822	0	0
2022.09.23	15:00:00	1647.74	1650.78	1643.04	1646.18	7195	0	0
2022.09.23	16:00:00	1646.20	1657.90	1643.38	1644.94	9469	0	0
2022.09.23	17:00:00	1644.98	1647.58	1641.60	1643.57	8455	0	0
2022.09.23	18:00:00	1643.57	1649.08	1643.47	1646.26	6393	0	0
2022.09.23	19:00:00	1646.25	1648.32	1645.36	1646.28	4936	0	0
2022.09.23	20:00:00	1646.26	1648.46	1643.56	1644.56	4272	0	0
2022.09.23	21:00:00	1644.64	1645.40	1639.82	1640.32	4101	0	0
2022.09.23	22:00:00	1640.32	1645.13	1640.32	1643.12	4732	0	0
2022.09.23	23:00:00	1643.12	1645.22	1643.09	1644.87	1396	0	0
2022.09.26	01:00:00	1643.52	1645.78	1640.46	1644.10	1733	0	0
2022.09.26	02:00:00	1643.96	1644.62	1642.58	1644.10	1444	0	0
2022.09.26	03:00:00	1644.11	1645.58	1626.97	1628.06	4226	0	0
2022.09.26	04:00:00	1628.00	1645.71	1627.82	1640.44	7744	0	0
2022.09.26	05:00:00	1640.52	1641.97	1638.62	1640.18	3960	0	0
2022.09.26	06:00:00	1640.06	1641.64	1638.50	1638.50	2908	0	0
2022.09.26	07:00:00	1638.50	1640.26	1635.11	1635.44	2745	0	0
2022.09.26	08:00:00	1635.42	1640.25	1634.65	1637.01	3452	0	0
2022.09.26	09:00:00	1636.98	1640.40	1635.60	1637.81	5319	0	0
2022.09.26	10:00:00	1637.78	1649.82	1637.00	1644.02	7497	0	0
2022.09.26	11:00:00	1644.10	1647.63	1642.76	1646.52	5979	0	0
2022.09.26	12:00:00	1646.58	1647.08	1641.36	1641.97	5041	0	0
2022.09.26	13:00:00	1641.97	1642.41	1636.24	1639.51	5136	0	0
2022.09.26	14:00:00	1639.51	1641.38	1637.98	1639.98	5374	0	0
2022.09.26	15:00:00	1639.98	1647.76	1639.89	1646.04	7194	0	0
2022.09.26	16:00:00	1645.98	1647.71	1642.68	1646.24	7106	0	0
2022.09.26	17:00:00	1646.22	1648.33	1643.02	1644.14	7343	0	0
2022.09.26	18:00:00	1644.14	1645.22	1634.24	1634.45	7625	0	0
2022.09.26	19:00:00	1634.44	1635.30	1627.83	1631.24	6467	0	0
2022.09.26	20:00:00	1631.24	1631.34	1621.82	1624.50	6266	0	0
2022.09.26	21:00:00	1624.48	1627.78	1622.34	1627.40	5138	0	0
2022.09.26	22:00:00	1627.32	1631.36	1623.80	1624.31	5280	0	0
2022.09.26	23:00:00	1624.35	1624.53	1621.18	1622.40	1779	0	0
2022.09.27	01:00:00	1623.62	1627.50	1623.38	1627.49	1118	0	0
2022.09.27	02:00:00	1627.49	1628.70	1626.06	1627.64	1508	0	0
2022.09.27	03:00:00	1627.63	1631.03	1627.55	1630.85	3347	0	0
2022.09.27	04:00:00	1630.80	1632.98	1629.24	1630.20	3944	0	0
2022.09.27	05:00:00	1630.20	1630.69	1628.64	1630.50	2432	0	0
2022.09.27	06:00:00	1630.46	1631.79	1629.08	1631.24	2111	0	0
2022.09.27	07:00:00	1631.24	1632.28	1630.98	1631.66	1844	0	0
2022.09.27	08:00:00	1631.67	1636.42	1631.16	1636.05	2638	0	0
2022.09.27	09:00:00	1636.04	1638.04	1633.62	1635.60	4911	0	0
2022.09.27	10:00:00	1635.58	1640.62	1635.58	1637.38	5565	0	0
2022.09.27	11:00:00	1637.33	1638.08	1633.81	1635.78	5146	0	0
2022.09.27	12:00:00	1635.80	1637.16	1632.50	1633.06	3974	0	0
2022.09.27	13:00:00	1633.02	1638.14	1632.92	1637.08	4731	0	0
2022.09.27	14:00:00	1637.05	1642.43	1636.63	1636.74	5389	0	0
2022.09.27	15:00:00	1636.74	1640.50	1634.88	1635.42	6328	0	0
2022.09.27	16:00:00	1635.38	1640.00	1634.60	1639.10	7732	0	0
2022.09.27	17:00:00	1639.04	1639.06	1632.90	1636.28	8373	0	0
2022.09.27	18:00:00	1636.20	1637.90	1631.98	1634.12	6528	0	0
2022.09.27	19:00:00	1634.16	1634.20	1628.32	1629.50	5180	0	0
2022.09.27	20:00:00	1629.48	1631.01	1626.80	1630.92	5130	0	0
2022.09.27	21:00:00	1630.96	1632.64	1629.34	1631.65	4046	0	0
2022.09.27	22:00:00	1631.61	1631.69	1626.80	1627.34	4144	0	0
2022.09.27	23:00:00	1627.38	1629.72	1627.38	1629.16	1349	0	0
2022.09.28	01:00:00	1629.84	1630.47	1628.91	1630.02	966	0	0
2022.09.28	02:00:00	1630.02	1630.02	1627.68	1628.92	1005	0	0
2022.09.28	03:00:00	1628.90	1630.60	1625.24	1626.99	2937	0	0
2022.09.28	04:00:00	1626.87	1627.36	1623.58	1623.88	4687	0	0
2022.09.28	05:00:00	1623.92	1625.42	1623.00	1624.85	3781	0	0
2022.09.28	06:00:00	1624.88	1626.30	1624.34	1624.62	2414	0	0
2022.09.28	07:00:00	1624.62	1625.73	1622.92	1623.54	1991	0	0
2022.09.28	08:00:00	1623.52	1625.60	1622.68	1623.24	2896	0	0
2022.09.28	09:00:00	1623.28	1624.34	1620.13	1621.78	5121	0	0
2022.09.28	10:00:00	1621.82	1623.86	1614.87	1621.87	6960	0	0
2022.09.28	11:00:00	1621.98	1624.37	1618.66	1620.14	6289	0	0
2022.09.28	12:00:00	1620.15	1620.39	1616.18	1616.70	5171	0	0
2022.09.28	13:00:00	1616.72	1631.65	1615.94	1628.84	9270	0	0
2022.09.28	14:00:00	1628.84	1630.26	1622.42	1624.44	7071	0	0
2022.09.28	15:00:00	1624.44	1638.25	1624.20	1635.14	8280	0	0
2022.09.28	16:00:00	1635.02	1652.59	1633.88	1649.26	8868	0	0
2022.09.28	17:00:00	1649.42	1654.15	1646.74	1650.60	8304	0	0
2022.09.28	18:00:00	1650.59	1659.90	1649.69	1658.74	7675	0	0
2022.09.28	19:00:00	1658.77	1660.88	1655.30	1659.24	5619	0	0
2022.09.28	20:00:00	1659.24	1662.70	1658.76	1660.66	5253	0	0
2022.09.28	21:00:00	1660.66	1662.28	1658.92	1661.96	4332	0	0
2022.09.28	22:00:00	1661.92	1662.40	1658.84	1660.64	3992	0	0
2022.09.28	23:00:00	1660.64	1660.77	1658.85	1659.88	1865	0	0
2022.09.29	01:00:00	1659.52	1659.78	1657.55	1657.60	1105	0	0
2022.09.29	02:00:00	1657.60	1658.36	1656.19	1656.19	955	0	0
2022.09.29	03:00:00	1656.24	1657.08	1652.92	1653.98	2811	0	0
2022.09.29	04:00:00	1653.98	1659.36	1653.98	1655.74	4343	0	0
2022.09.29	05:00:00	1655.74	1655.74	1652.48	1653.44	3309	0	0
2022.09.29	06:00:00	1653.45	1655.25	1652.00	1654.40	2845	0	0
2022.09.29	07:00:00	1654.50	1654.56	1652.08	1652.38	2001	0	0
2022.09.29	08:00:00	1652.38	1652.64	1642.88	1644.08	4264	0	0
2022.09.29	09:00:00	1644.06	1647.52	1641.55	1647.29	5083	0	0
2022.09.29	10:00:00	1647.46	1647.46	1641.71	1644.99	6124	0	0
2022.09.29	11:00:00	1644.96	1648.03	1643.48	1644.24	5954	0	0
2022.09.29	12:00:00	1644.24	1651.18	1644.24	1647.80	5891	0	0
2022.09.29	13:00:00	1647.88	1651.16	1646.09	1650.07	5123	0	0
2022.09.29	14:00:00	1650.09	1652.28	1648.08	1651.39	5327	0	0
2022.09.29	15:00:00	1651.48	1656.20	1647.83	1649.40	7515	0	0
2022.09.29	16:00:00	1649.48	1658.15	1649.48	1653.28	8457	0	0
2022.09.29	17:00:00	1653.27	1655.60	1644.55	1653.35	8636	0	0
2022.09.29	18:00:00	1653.34	1662.04	1652.99	1660.04	6974	0	0
2022.09.29	19:00:00	1659.96	1664.92	1658.87	1658.87	5548	0	0
2022.09.29	20:00:00	1658.87	1662.00	1657.77	1658.24	4364	0	0
2022.09.29	21:00:00	1658.24	1659.74	1657.24	1658.92	4017	0	0
2022.09.29	22:00:00	1658.95	1662.22	1658.33	1661.16	4316	0	0
2022.09.29	23:00:00	1660.98	1661.12	1659.62	1660.52	1577	0	0
2022.09.30	01:00:00	1660.62	1664.30	1660.62	1663.14	1171	0	0
2022.09.30	02:00:00	1663.14	1665.20	1662.20	1664.62	1234	0	0
2022.09.30	03:00:00	1664.62	1665.31	1662.24	1664.79	2709	0	0
2022.09.30	04:00:00	1664.79	1664.88	1661.47	1661.52	3605	0	0
2022.09.30	05:00:00	1661.56	1663.99	1659.27	1663.33	3128	0	0
2022.09.30	06:00:00	1663.34	1663.90	1661.91	1662.28	2297	0	0
2022.09.30	07:00:00	1662.28	1663.46	1661.22	1663.05	2039	0	0
2022.09.30	08:00:00	1663.10	1668.12	1662.85	1667.68	3295	0	0
2022.09.30	09:00:00	1667.68	1669.82	1664.96	1669.67	4745	0	0
2022.09.30	10:00:00	1669.68	1674.33	1668.64	1673.13	6184	0	0
2022.09.30	11:00:00	1673.26	1674.16	1669.57	1671.96	5587	0	0
2022.09.30	12:00:00	1672.02	1672.44	1667.09	1667.54	5015	0	0
2022.09.30	13:00:00	1667.51	1670.16	1664.79	1665.84	5177	0	0
2022.09.30	14:00:00	1665.87	1666.70	1662.72	1663.30	4822	0	0
2022.09.30	15:00:00	1663.32	1669.45	1662.25	1664.58	7473	0	0
2022.09.30	16:00:00	1664.60	1670.92	1662.06	1670.12	8029	0	0
2022.09.30	17:00:00	1670.80	1675.42	1669.66	1673.11	8185	0	0
2022.09.30	18:00:00	1673.17	1674.62	1670.50	1671.34	5828	0	0
2022.09.30	19:00:00	1671.38	1671.76	1664.06	1664.06	3797	0	0
2022.09.30	20:00:00	1664.06	1666.03	1661.05	1663.02	3761	0	0
2022.09.30	21:00:00	1663.08	1664.79	1661.50	1662.12	3848	0	0
2022.09.30	22:00:00	1662.17	1663.23	1660.16	1661.88	4310	0	0
2022.09.30	23:00:00	1661.85	1662.58	1660.46	1660.79	1347	0	0
2022.10.03	01:00:00	1662.36	1665.44	1662.36	1664.62	1197	0	0
2022.10.03	02:00:00	1664.62	1664.86	1663.76	1664.18	1533	0	0
2022.10.03	03:00:00	1664.14	1665.32	1663.71	1664.26	2784	0	0
2022.10.03	04:00:00	1664.34	1669.49	1664.05	1668.92	2971	0	0
2022.10.03	05:00:00	1668.91	1668.91	1663.54	1663.54	1988	0	0
2022.10.03	06:00:00	1663.58	1664.98	1663.47	1663.92	1660	0	0
2022.10.03	07:00:00	1663.93	1664.86	1662.16	1662.27	2308	0	0
2022.10.03	08:00:00	1662.22	1667.62	1661.98	1666.99	2804	0	0
2022.10.03	09:00:00	1667.10	1668.34	1662.20	1663.68	4280	0	0
2022.10.03	10:00:00	1663.63	1667.34	1661.88	1663.82	5798	0	0
2022.10.03	11:00:00	1663.78	1665.64	1661.11	1663.04	5394	0	0
2022.10.03	12:00:00	1663.05	1663.34	1659.71	1661.65	4454	0	0
2022.10.03	13:00:00	1661.66	1666.56	1659.72	1665.44	4335	0	0
2022.10.03	14:00:00	1665.42	1666.90	1663.80	1666.25	4967	0	0
2022.10.03	15:00:00	1666.27	1670.11	1663.88	1665.55	6602	0	0
2022.10.03	16:00:00	1665.49	1674.69	1665.32	1668.96	8362	0	0
2022.10.03	17:00:00	1669.06	1691.29	1669.06	1687.00	9482	0	0
2022.10.03	18:00:00	1687.00	1694.08	1686.79	1690.34	7648	0	0
2022.10.03	19:00:00	1690.38	1693.20	1687.32	1691.15	5411	0	0
